name,id,type,label,customerId
349454025FEC,000076b0-7518-11ef-bb66-09a77fdcecde,IntelliGateLTE,,6129df10-39a2-11e9-9d94-4bd700ec821f
882285104258879,0000b5f0-64dd-11ed-8e42-d7a54572d411,SIM,,13814000-1dd2-11b2-8080-808080808080
58BF25E87D4C-001,00010d90-e553-11ef-b931-9dad38df1d1f,Modbus V6 Fan,Hal 1 MAX 3 nr. 4,335ca7d0-e78d-11ef-9681-df1aaf416822
GKC-5443B2B44670-000,00016ed1-6d71-11ee-8667-33963a1aa4c6,IntelliGateAIR,,13814000-1dd2-11b2-8080-808080808080
882285104899342,00022290-b41b-11ed-9188-71dcc7f44f0f,SIM,,13814000-1dd2-11b2-8080-808080808080
GKC-345F45C41CE0,0005e431-9762-11ef-bb66-09a77fdcecde,IntelliGateAIR,,13814000-1dd2-11b2-8080-808080808080
GKC-58BF25E8BD24,00066000-e221-11ee-97a1-13eb5634dd40,IntelliGateAIR,,13814000-1dd2-11b2-8080-808080808080
GKC-C05D89952278,00067090-8091-11ef-bb66-09a77fdcecde,IntelliGateAIR,,13814000-1dd2-11b2-8080-808080808080
GKC-D0EF764FAA40,00069e50-3869-11ef-ad50-41358614ad63,IntelliGateAIR,,13814000-1dd2-11b2-8080-808080808080
GKC-5443B2B3D510-000,0006c870-67ff-11ee-8667-33963a1aa4c6,IntelliGateAIR,,13814000-1dd2-11b2-8080-808080808080
11004100001207,00073be0-9eeb-11ec-bcd8-afb5f342d01b,default,,13814000-1dd2-11b2-8080-808080808080
882285104899356,000752b0-b41b-11ed-9188-71dcc7f44f0f,SIM,,13814000-1dd2-11b2-8080-808080808080
58BF25EA4EF4,000a3510-70c2-11ef-a094-81d50ee23e1f,IntelliGateLTE,,6129df10-39a2-11e9-9d94-4bd700ec821f
882285105452565,000c5bc0-b41b-11ed-9188-71dcc7f44f0f,SIM,,13814000-1dd2-11b2-8080-808080808080
882285104899357,00105360-b41b-11ed-9188-71dcc7f44f0f,SIM,,13814000-1dd2-11b2-8080-808080808080
GKC-C05D89956448,0010b060-7ffa-11ef-bb66-09a77fdcecde,IntelliGateAIR,,13814000-1dd2-11b2-8080-808080808080
GKC-5443B2BFC774,0010f370-d651-11ee-97a1-13eb5634dd40,IntelliGateAIR,,13814000-1dd2-11b2-8080-808080808080
